dataset,model_family,seed,depth,setting,constraint,method,valid,abstained,cost_l1,cost_l2,sparsity,plausibility,utility,regret,route_accuracy,runtime_sec,chosen_alpha,projection_route
adult,tree,7,3,exemplar_mismatch,r1_all_mutable,fixed_blend_no_repair,0.7906976744186046,0.0,6.872465167869935,2.394444699054194,9.488372093023257,1.6477114019102863,216.89636606420297,121.64940429924714,0.20930232558139536,1.3232561434770739e-05,0.25,0.0
adult,tree,7,3,exemplar_mismatch,r1_all_mutable,knn_mean_k5,1.0,0.0,9.527940650058381,2.95577006345523,16.0,1.4495452538314137,10.545372438133093,-84.70158932682276,,8.325563570441202e-07,0.0,0.0
adult,tree,7,3,exemplar_mismatch,r1_all_mutable,learned_alpha,0.7906976744186046,0.0,1.3198925307649918,0.5679897044478776,8.418604651162791,1.9255996339726094,211.33198828981438,116.08502652485852,0.627906976744186,0.0002287744279127828,0.840634374492335,0.0
adult,tree,7,3,exemplar_mismatch,r1_all_mutable,learned_router,0.7441860465116279,0.0,4.0052812476550015,1.4282776152897272,5.906976744186046,1.879373299301967,260.39648956813164,165.14952780317583,0.23255813953488372,4.9779064368543236e-05,0.5813953488372093,0.4418604651162791
adult,tree,7,3,exemplar_mismatch,r1_all_mutable,learned_router_no_geometry,0.6976744186046512,0.0,4.0992792662872715,1.5067079086121575,5.767441860465116,1.8477083722841856,306.990389010502,211.74342724554612,0.23255813953488372,4.776046600539324e-05,0.5988372093023255,0.46511627906976744
adult,tree,7,3,exemplar_mismatch,r1_all_mutable,learned_router_no_shift,0.7906976744186046,0.0,4.452210413961439,1.5706932689874564,6.488372093023256,1.87431425767364,214.36010173865898,119.11313997370313,0.23255813953488372,5.551162554860808e-05,0.5290697674418605,0.37209302325581395
adult,tree,7,3,exemplar_mismatch,r1_all_mutable,nn_positive_train,1.0,0.0,9.02159937605494,3.1566953014092594,9.162790697674419,1.5290579968412825,9.709097610464854,-85.537864154491,,9.465080057812292e-07,0.0,0.0
adult,tree,7,3,exemplar_mismatch,r1_all_mutable,projection_only,0.27906976744186046,0.0,0.4250625433149184,0.38359149017779687,1.1627906976744187,2.0336317259253023,721.718479395227,626.4715176302711,0.2558139534883721,5.644185706799806e-06,1.0,1.0
adult,tree,7,3,exemplar_mismatch,r1_all_mutable,rule_router,0.27906976744186046,0.0,0.4250625433149184,0.38359149017779687,1.1627906976744187,2.0336317259253023,721.718479395227,626.4715176302711,0.2558139534883721,5.644185706799806e-06,1.0,1.0
adult,tree,7,3,exemplar_mismatch,r1_all_mutable,safe_router,0.18604651162790697,0.813953488372093,0.29608618431759953,0.29608618431759953,1.0,2.23585705009263,3.208798320755828,-92.03816344420002,0.3023255813953488,0.00773943024200149,0.5813953488372093,0.4418604651162791
