dataset,seed,depth,setting,constraint,method,subgroup,valid,abstained,cost_l1,regret,route_accuracy
german,13,3,subgroup_shift,r2_realistic,rule_router,A91,1.0,0.0,2.0,0.0,1.0
german,13,3,subgroup_shift,r2_realistic,safe_router,A91,1.0,0.0,2.0,0.0,1.0
german,13,3,subgroup_shift,r2_realistic,utility_router,A91,1.0,0.0,2.0,0.0,1.0
german,13,3,subgroup_shift,r2_realistic,utility_router_guarded,A91,1.0,0.0,2.0,0.0,1.0
german,13,3,subgroup_shift,r2_realistic,utility_router_no_geometry,A91,1.0,0.0,2.0,0.0,1.0
german,13,3,subgroup_shift,r2_realistic,utility_router_no_shift,A91,1.0,0.0,2.0,0.0,1.0
german,19,3,covariate_shift,r1_all_mutable,fixed_blend,A91,1.0,0.0,9.162939447882748,7.407515461045536,0.0
german,19,3,covariate_shift,r1_all_mutable,fixed_blend,A92,0.9210526315789473,0.0,9.108700380458956,6.567264529361542,0.13157894736842105
german,19,3,covariate_shift,r1_all_mutable,fixed_blend,A93,0.875,0.0,9.084977375446627,6.401156910738632,0.125
german,19,3,covariate_shift,r1_all_mutable,fixed_blend,A94,0.7142857142857143,0.0,9.29867905728719,7.931392156932633,0.0
german,19,3,covariate_shift,r1_all_mutable,fixed_blend_no_repair,A91,1.0,0.0,9.162939447882748,7.407515461045536,0.0
german,19,3,covariate_shift,r1_all_mutable,fixed_blend_no_repair,A92,0.9210526315789473,0.0,9.108700380458956,6.567264529361542,0.13157894736842105
german,19,3,covariate_shift,r1_all_mutable,fixed_blend_no_repair,A93,0.875,0.0,9.084977375446627,6.401156910738632,0.125
german,19,3,covariate_shift,r1_all_mutable,fixed_blend_no_repair,A94,0.7142857142857143,0.0,9.29867905728719,7.931392156932633,0.0
german,19,3,covariate_shift,r1_all_mutable,knn_mean_k5,A91,1.0,0.0,12.675879515032324,11.62185621563183,
german,19,3,covariate_shift,r1_all_mutable,knn_mean_k5,A92,1.0,0.0,12.809984520666152,-67.94733815284239,
german,19,3,covariate_shift,r1_all_mutable,knn_mean_k5,A93,1.0,0.0,13.160586365270996,-113.83291913540455,
german,19,3,covariate_shift,r1_all_mutable,knn_mean_k5,A94,1.0,0.0,12.950209534784259,-273.4837149160115,
german,19,3,covariate_shift,r1_all_mutable,learned_alpha,A91,1.0,0.0,1.655058593051033,0.0,1.0
german,19,3,covariate_shift,r1_all_mutable,learned_alpha,A92,0.7894736842105263,0.0,1.6488934231644825,130.8002993668826,0.7894736842105263
german,19,3,covariate_shift,r1_all_mutable,learned_alpha,A93,0.75,0.0,1.7216412967342205,124.15349635021808,0.78125
german,19,3,covariate_shift,r1_all_mutable,learned_alpha,A94,0.7142857142857143,0.0,1.9682793644056573,0.721825028349128,0.7142857142857143
german,19,3,covariate_shift,r1_all_mutable,learned_router,A91,1.0,0.0,9.162939447882748,7.407515461045536,0.0
german,19,3,covariate_shift,r1_all_mutable,learned_router,A92,0.9210526315789473,0.0,8.585158824329904,6.007610705053544,0.21052631578947367
german,19,3,covariate_shift,r1_all_mutable,learned_router,A93,0.875,0.0,8.248368472725534,5.514001310445775,0.25
german,19,3,covariate_shift,r1_all_mutable,learned_router,A94,0.7142857142857143,0.0,7.3022716177123765,5.794028831973195,0.2857142857142857
german,19,3,covariate_shift,r1_all_mutable,learned_router_no_geometry,A91,1.0,0.0,9.162939447882748,7.407515461045536,0.0
german,19,3,covariate_shift,r1_all_mutable,learned_router_no_geometry,A92,0.9210526315789473,0.0,8.585158824329904,6.007610705053544,0.21052631578947367
german,19,3,covariate_shift,r1_all_mutable,learned_router_no_geometry,A93,0.875,0.0,8.248368472725534,5.514001310445775,0.25
german,19,3,covariate_shift,r1_all_mutable,learned_router_no_geometry,A94,0.7142857142857143,0.0,7.3022716177123765,5.794028831973195,0.2857142857142857
german,19,3,covariate_shift,r1_all_mutable,learned_router_no_shift,A91,1.0,0.0,9.162939447882748,7.407515461045536,0.0
german,19,3,covariate_shift,r1_all_mutable,learned_router_no_shift,A92,0.9210526315789473,0.0,8.585158824329904,6.007610705053544,0.21052631578947367
german,19,3,covariate_shift,r1_all_mutable,learned_router_no_shift,A93,0.875,0.0,8.248368472725534,5.514001310445775,0.25
german,19,3,covariate_shift,r1_all_mutable,learned_router_no_shift,A94,0.7142857142857143,0.0,7.3022716177123765,5.794028831973195,0.2857142857142857
german,19,3,covariate_shift,r1_all_mutable,nn_positive_train,A91,1.0,0.0,12.050585930510332,10.277689630771128,
german,19,3,covariate_shift,r1_all_mutable,nn_positive_train,A92,1.0,0.0,11.984415203543143,-69.52673379851969,
german,19,3,covariate_shift,r1_all_mutable,nn_positive_train,A93,1.0,0.0,11.960703559835904,-115.74518036667067,
german,19,3,covariate_shift,r1_all_mutable,nn_positive_train,A94,1.0,0.0,12.231572076382921,-274.8808038494076,
german,19,3,covariate_shift,r1_all_mutable,projection_only,A91,0.0,0.0,0.5000000000000001,998.2051988905613,0.0
german,19,3,covariate_shift,r1_all_mutable,projection_only,A92,0.0,0.0,0.4815559112063967,918.492581791362,0.07894736842105263
german,19,3,covariate_shift,r1_all_mutable,projection_only,A93,0.0,0.0,0.47809764455759607,872.3031445126849,0.125
german,19,3,covariate_shift,r1_all_mutable,projection_only,A94,0.0,0.0,0.5000000000000001,712.8851959074157,0.2857142857142857
german,19,3,covariate_shift,r1_all_mutable,rule_router,A91,0.0,0.0,0.5000000000000001,998.2051988905613,0.0
german,19,3,covariate_shift,r1_all_mutable,rule_router,A92,0.0,0.0,0.4815559112063967,918.492581791362,0.07894736842105263
german,19,3,covariate_shift,r1_all_mutable,rule_router,A93,0.0,0.0,0.47809764455759607,872.3031445126849,0.125
german,19,3,covariate_shift,r1_all_mutable,rule_router,A94,0.0,0.0,0.5000000000000001,712.8851959074157,0.2857142857142857
german,19,3,covariate_shift,r1_all_mutable,safe_router,A91,0.0,1.0,,6.424110059697034,0.0
german,19,3,covariate_shift,r1_all_mutable,safe_router,A92,0.3684210526315789,0.631578947368421,6.998451882209563,-73.78023303799685,0.21052631578947367
german,19,3,covariate_shift,r1_all_mutable,safe_router,A93,0.34375,0.65625,7.09689616404028,-119.90587502248252,0.25
german,19,3,covariate_shift,r1_all_mutable,safe_router,A94,0.2857142857142857,0.7142857142857143,7.845564992736731,-279.04059554145675,0.2857142857142857
german,19,3,covariate_shift,r1_all_mutable,utility_router,A91,1.0,0.0,9.162939447882748,7.407515461045536,0.0
german,19,3,covariate_shift,r1_all_mutable,utility_router,A92,0.9210526315789473,0.0,9.108700380458956,6.567264529361542,0.13157894736842105
german,19,3,covariate_shift,r1_all_mutable,utility_router,A93,0.875,0.0,9.084977375446627,6.401156910738632,0.125
german,19,3,covariate_shift,r1_all_mutable,utility_router,A94,0.7142857142857143,0.0,9.29867905728719,7.931392156932633,0.0
german,19,3,covariate_shift,r1_all_mutable,utility_router_guarded,A91,1.0,0.0,9.162939447882748,7.407515461045536,0.0
german,19,3,covariate_shift,r1_all_mutable,utility_router_guarded,A92,0.9210526315789473,0.0,9.108700380458956,6.567264529361542,0.13157894736842105
german,19,3,covariate_shift,r1_all_mutable,utility_router_guarded,A93,0.875,0.0,9.084977375446627,6.401156910738632,0.125
german,19,3,covariate_shift,r1_all_mutable,utility_router_guarded,A94,0.7142857142857143,0.0,9.29867905728719,7.931392156932633,0.0
german,19,3,covariate_shift,r1_all_mutable,utility_router_no_geometry,A91,1.0,0.0,9.162939447882748,7.407515461045536,0.0
german,19,3,covariate_shift,r1_all_mutable,utility_router_no_geometry,A92,0.9210526315789473,0.0,9.108700380458956,6.567264529361542,0.13157894736842105
german,19,3,covariate_shift,r1_all_mutable,utility_router_no_geometry,A93,0.875,0.0,9.084977375446627,6.401156910738632,0.125
german,19,3,covariate_shift,r1_all_mutable,utility_router_no_geometry,A94,0.7142857142857143,0.0,9.29867905728719,7.931392156932633,0.0
german,19,3,covariate_shift,r1_all_mutable,utility_router_no_shift,A91,1.0,0.0,9.162939447882748,7.407515461045536,0.0
german,19,3,covariate_shift,r1_all_mutable,utility_router_no_shift,A92,0.9210526315789473,0.0,9.108700380458956,6.567264529361542,0.13157894736842105
german,19,3,covariate_shift,r1_all_mutable,utility_router_no_shift,A93,0.875,0.0,9.084977375446627,6.401156910738632,0.125
german,19,3,covariate_shift,r1_all_mutable,utility_router_no_shift,A94,0.7142857142857143,0.0,9.29867905728719,7.931392156932633,0.0
german,19,3,covariate_shift,r2_realistic,fixed_blend,A91,1.0,0.0,9.06777982931827,3.595884774405778,0.5
german,19,3,covariate_shift,r2_realistic,fixed_blend,A92,1.0,0.0,10.313452600108025,7.378910759205665,0.21052631578947367
german,19,3,covariate_shift,r2_realistic,fixed_blend,A93,1.0,0.0,10.034657574634947,4.490007963983717,0.46875
german,19,3,covariate_shift,r2_realistic,fixed_blend,A94,1.0,0.0,9.289484670396275,2.9785106923563456,0.5714285714285714
german,19,3,covariate_shift,r2_realistic,fixed_blend_no_repair,A91,1.0,0.0,9.06777982931827,3.595884774405778,0.5
german,19,3,covariate_shift,r2_realistic,fixed_blend_no_repair,A92,1.0,0.0,10.313452600108025,7.378910759205665,0.21052631578947367
german,19,3,covariate_shift,r2_realistic,fixed_blend_no_repair,A93,0.96875,0.0,10.02621572275186,35.727035465808356,0.46875
german,19,3,covariate_shift,r2_realistic,fixed_blend_no_repair,A94,1.0,0.0,9.289484670396275,2.9785106923563456,0.5714285714285714
german,19,3,covariate_shift,r2_realistic,knn_mean_k5,A91,1.0,0.0,8.98635412638187,3.45773721455059,
german,19,3,covariate_shift,r2_realistic,knn_mean_k5,A92,1.0,0.0,10.195404188522428,7.266496758542248,
german,19,3,covariate_shift,r2_realistic,knn_mean_k5,A93,1.0,0.0,10.46244864013118,4.926886171848838,
german,19,3,covariate_shift,r2_realistic,knn_mean_k5,A94,1.0,0.0,9.525311252120654,3.213928977449292,
german,19,3,covariate_shift,r2_realistic,learned_alpha,A91,0.5,0.0,1.4308191727547515,495.62470868889415,0.5
german,19,3,covariate_shift,r2_realistic,learned_alpha,A92,0.7894736842105263,0.0,1.4348344445997983,208.6904458127769,0.7894736842105263
german,19,3,covariate_shift,r2_realistic,learned_alpha,A93,0.53125,0.0,1.3897634490092219,464.27775783777366,0.5
german,19,3,covariate_shift,r2_realistic,learned_alpha,A94,0.42857142857142855,0.0,1.2577077729428974,566.0755966586572,0.42857142857142855
german,19,3,covariate_shift,r2_realistic,learned_router,A91,1.0,0.0,5.664310056190603,0.0,1.0
german,19,3,covariate_shift,r2_realistic,learned_router,A92,1.0,0.0,5.71820347835443,2.571690639585589,0.6842105263157895
german,19,3,covariate_shift,r2_realistic,learned_router,A93,0.96875,0.0,6.197091808040687,31.727031560266518,0.84375
german,19,3,covariate_shift,r2_realistic,learned_router,A94,1.0,0.0,8.165697617146643,1.7940608609137523,0.7142857142857143
german,19,3,covariate_shift,r2_realistic,learned_router_no_geometry,A91,0.75,0.0,3.512347581678581,247.7336009288669,0.75
german,19,3,covariate_shift,r2_realistic,learned_router_no_geometry,A92,0.7631578947368421,0.0,3.468572209781721,237.07001994959646,0.6052631578947368
german,19,3,covariate_shift,r2_realistic,learned_router_no_geometry,A93,0.75,0.0,3.9509045552411615,248.133821506272,0.5625
german,19,3,covariate_shift,r2_realistic,learned_router_no_geometry,A94,0.7142857142857143,0.0,4.804518803269261,283.99051208516806,0.42857142857142855
german,19,3,covariate_shift,r2_realistic,learned_router_no_shift,A91,1.0,0.0,5.664310056190603,0.0,1.0
german,19,3,covariate_shift,r2_realistic,learned_router_no_shift,A92,1.0,0.0,5.71820347835443,2.571690639585589,0.6842105263157895
german,19,3,covariate_shift,r2_realistic,learned_router_no_shift,A93,0.96875,0.0,6.197091808040687,31.727031560266518,0.84375
german,19,3,covariate_shift,r2_realistic,learned_router_no_shift,A94,1.0,0.0,8.165697617146643,1.7940608609137523,0.7142857142857143
german,19,3,covariate_shift,r2_realistic,nn_positive_train,A91,1.0,0.0,9.804391111721579,4.327276056358424,
german,19,3,covariate_shift,r2_realistic,nn_positive_train,A92,1.0,0.0,11.011273561598497,8.071127456604753,
german,19,3,covariate_shift,r2_realistic,nn_positive_train,A93,1.0,0.0,10.683846823724773,5.128232288861338,
german,19,3,covariate_shift,r2_realistic,nn_positive_train,A94,1.0,0.0,9.668841062008628,3.3585608603177044,
german,19,3,covariate_shift,r2_realistic,projection_only,A91,0.5,0.0,1.394897498380005,495.5168133462512,0.5
german,19,3,covariate_shift,r2_realistic,projection_only,A92,0.47368421052631576,0.0,1.3324569824855814,524.297424741467,0.47368421052631576
german,19,3,covariate_shift,r2_realistic,projection_only,A93,0.40625,0.0,1.2572213084773372,589.0518933239765,0.40625
german,19,3,covariate_shift,r2_realistic,projection_only,A94,0.14285714285714285,0.0,1.1619730716368266,851.5681783879693,0.14285714285714285
german,19,3,covariate_shift,r2_realistic,rule_router,A91,0.5,0.0,1.394897498380005,495.5168133462512,0.5
german,19,3,covariate_shift,r2_realistic,rule_router,A92,0.47368421052631576,0.0,1.3324569824855814,524.297424741467,0.47368421052631576
german,19,3,covariate_shift,r2_realistic,rule_router,A93,0.40625,0.0,1.2572213084773372,589.0518933239765,0.40625
german,19,3,covariate_shift,r2_realistic,rule_router,A94,0.14285714285714285,0.0,1.1619730716368266,851.5681783879693,0.14285714285714285
german,19,3,covariate_shift,r2_realistic,safe_router,A91,1.0,0.0,5.664310056190603,0.0,1.0
german,19,3,covariate_shift,r2_realistic,safe_router,A92,0.868421052631579,0.13157894736842105,4.669747160432185,2.2267577139719026,0.6842105263157895
german,19,3,covariate_shift,r2_realistic,safe_router,A93,0.78125,0.21875,4.886901055381274,0.30180958724757617,0.875
german,19,3,covariate_shift,r2_realistic,safe_router,A94,0.7142857142857143,0.2857142857142857,6.2709041737831885,0.9509727275247766,0.7142857142857143
german,19,3,covariate_shift,r2_realistic,utility_router,A91,1.0,0.0,5.664310056190603,0.0,1.0
german,19,3,covariate_shift,r2_realistic,utility_router,A92,1.0,0.0,5.71820347835443,2.571690639585589,0.6842105263157895
german,19,3,covariate_shift,r2_realistic,utility_router,A93,1.0,0.0,6.652513854358721,0.9530692926450672,0.875
german,19,3,covariate_shift,r2_realistic,utility_router,A94,1.0,0.0,8.165697617146643,1.7940608609137523,0.7142857142857143
german,19,3,covariate_shift,r2_realistic,utility_router_guarded,A91,1.0,0.0,5.664310056190603,0.0,1.0
german,19,3,covariate_shift,r2_realistic,utility_router_guarded,A92,1.0,0.0,5.71820347835443,2.571690639585589,0.6842105263157895
german,19,3,covariate_shift,r2_realistic,utility_router_guarded,A93,1.0,0.0,6.652513854358721,0.9530692926450672,0.875
german,19,3,covariate_shift,r2_realistic,utility_router_guarded,A94,1.0,0.0,8.165697617146643,1.7940608609137523,0.7142857142857143
german,19,3,covariate_shift,r2_realistic,utility_router_no_geometry,A91,1.0,0.0,9.06777982931827,3.595884774405778,0.5
german,19,3,covariate_shift,r2_realistic,utility_router_no_geometry,A92,1.0,0.0,9.353345245312164,6.375552515389143,0.2894736842105263
german,19,3,covariate_shift,r2_realistic,utility_router_no_geometry,A93,0.96875,0.0,8.768683533674778,34.41418530883455,0.5
german,19,3,covariate_shift,r2_realistic,utility_router_no_geometry,A94,1.0,0.0,9.289484670396275,2.9785106923563456,0.5714285714285714
german,19,3,covariate_shift,r2_realistic,utility_router_no_shift,A91,1.0,0.0,5.664310056190603,0.0,1.0
german,19,3,covariate_shift,r2_realistic,utility_router_no_shift,A92,1.0,0.0,5.71820347835443,2.571690639585589,0.6842105263157895
german,19,3,covariate_shift,r2_realistic,utility_router_no_shift,A93,1.0,0.0,6.652513854358721,0.9530692926450672,0.875
german,19,3,covariate_shift,r2_realistic,utility_router_no_shift,A94,1.0,0.0,8.165697617146643,1.7940608609137523,0.7142857142857143
german,19,3,exemplar_mismatch,r1_all_mutable,fixed_blend,A91,1.0,0.0,8.707371219912547,3.337102497968549,0.5
german,19,3,exemplar_mismatch,r1_all_mutable,fixed_blend,A92,1.0,0.0,10.517927808586792,6.723736418674364,0.23333333333333334
german,19,3,exemplar_mismatch,r1_all_mutable,fixed_blend,A93,1.0,0.0,10.288748684893278,7.5052673287483085,0.11538461538461539
german,19,3,exemplar_mismatch,r1_all_mutable,fixed_blend,A94,1.0,0.0,8.627755202998657,5.544069064768644,0.14285714285714285
german,19,3,exemplar_mismatch,r1_all_mutable,fixed_blend_no_repair,A91,1.0,0.0,8.707371219912547,3.337102497968549,0.5
german,19,3,exemplar_mismatch,r1_all_mutable,fixed_blend_no_repair,A92,1.0,0.0,10.517927808586792,6.723736418674364,0.23333333333333334
german,19,3,exemplar_mismatch,r1_all_mutable,fixed_blend_no_repair,A93,1.0,0.0,10.288748684893278,7.5052673287483085,0.11538461538461539
german,19,3,exemplar_mismatch,r1_all_mutable,fixed_blend_no_repair,A94,1.0,0.0,8.627755202998657,5.544069064768644,0.14285714285714285
german,19,3,exemplar_mismatch,r1_all_mutable,knn_mean_k5,A91,1.0,0.0,12.08102445981522,7.473173987563689,
german,19,3,exemplar_mismatch,r1_all_mutable,knn_mean_k5,A92,1.0,0.0,14.929902736080598,11.866081105317674,
german,19,3,exemplar_mismatch,r1_all_mutable,knn_mean_k5,A93,1.0,0.0,14.475084643246223,12.398316954376186,
german,19,3,exemplar_mismatch,r1_all_mutable,knn_mean_k5,A94,1.0,0.0,12.289694097772523,9.921334807879289,
german,19,3,exemplar_mismatch,r1_all_mutable,learned_alpha,A91,0.5,0.0,1.3860697376134306,496.10652922662644,0.5
german,19,3,exemplar_mismatch,r1_all_mutable,learned_alpha,A92,0.7666666666666667,0.0,1.7253200450002955,231.35386716826005,0.7666666666666667
german,19,3,exemplar_mismatch,r1_all_mutable,learned_alpha,A93,0.8846153846153846,0.0,1.6549844806495004,114.35579878644704,0.8846153846153846
german,19,3,exemplar_mismatch,r1_all_mutable,learned_alpha,A94,0.8571428571428571,0.0,1.395500082051122,141.28611604172,0.8571428571428571
german,19,3,exemplar_mismatch,r1_all_mutable,learned_router,A91,1.0,0.0,8.707371219912547,3.337102497968549,0.5
german,19,3,exemplar_mismatch,r1_all_mutable,learned_router,A92,1.0,0.0,10.517927808586792,6.723736418674364,0.23333333333333334
german,19,3,exemplar_mismatch,r1_all_mutable,learned_router,A93,1.0,0.0,10.288748684893278,7.5052673287483085,0.11538461538461539
german,19,3,exemplar_mismatch,r1_all_mutable,learned_router,A94,1.0,0.0,8.627755202998657,5.544069064768644,0.14285714285714285
german,19,3,exemplar_mismatch,r1_all_mutable,learned_router_no_geometry,A91,1.0,0.0,8.707371219912547,3.337102497968549,0.5
german,19,3,exemplar_mismatch,r1_all_mutable,learned_router_no_geometry,A92,1.0,0.0,10.517927808586792,6.723736418674364,0.23333333333333334
german,19,3,exemplar_mismatch,r1_all_mutable,learned_router_no_geometry,A93,1.0,0.0,10.288748684893278,7.5052673287483085,0.11538461538461539
german,19,3,exemplar_mismatch,r1_all_mutable,learned_router_no_geometry,A94,1.0,0.0,8.627755202998657,5.544069064768644,0.14285714285714285
german,19,3,exemplar_mismatch,r1_all_mutable,learned_router_no_shift,A91,1.0,0.0,8.707371219912547,3.337102497968549,0.5
german,19,3,exemplar_mismatch,r1_all_mutable,learned_router_no_shift,A92,1.0,0.0,10.517927808586792,6.723736418674364,0.23333333333333334
german,19,3,exemplar_mismatch,r1_all_mutable,learned_router_no_shift,A93,1.0,0.0,10.288748684893278,7.5052673287483085,0.11538461538461539
german,19,3,exemplar_mismatch,r1_all_mutable,learned_router_no_shift,A94,1.0,0.0,8.627755202998657,5.544069064768644,0.14285714285714285
german,19,3,exemplar_mismatch,r1_all_mutable,nn_positive_train,A91,1.0,0.0,11.532953485703187,6.148490079437098,
german,19,3,exemplar_mismatch,r1_all_mutable,nn_positive_train,A92,1.0,0.0,13.908486949895451,10.099463051592892,
german,19,3,exemplar_mismatch,r1_all_mutable,nn_positive_train,A93,1.0,0.0,13.613731969410358,10.824772612394822,
german,19,3,exemplar_mismatch,r1_all_mutable,nn_positive_train,A94,1.0,0.0,11.4285544463869,8.329475447708221,
german,19,3,exemplar_mismatch,r1_all_mutable,projection_only,A91,0.0,0.0,0.2693755774593723,994.4110486430824,0.0
german,19,3,exemplar_mismatch,r1_all_mutable,projection_only,A92,0.0,0.0,0.36950107698787704,995.9853664625375,0.0
german,19,3,exemplar_mismatch,r1_all_mutable,projection_only,A93,0.0,0.0,0.32274140555405517,996.9808427377478,0.0
german,19,3,exemplar_mismatch,r1_all_mutable,projection_only,A94,0.0,0.0,0.30285977999631725,996.7525559389306,0.0
german,19,3,exemplar_mismatch,r1_all_mutable,rule_router,A91,0.0,0.0,0.2693755774593723,994.4110486430824,0.0
german,19,3,exemplar_mismatch,r1_all_mutable,rule_router,A92,0.0,0.0,0.36950107698787704,995.9853664625375,0.0
german,19,3,exemplar_mismatch,r1_all_mutable,rule_router,A93,0.0,0.0,0.32274140555405517,996.9808427377478,0.0
german,19,3,exemplar_mismatch,r1_all_mutable,rule_router,A94,0.0,0.0,0.30285977999631725,996.7525559389306,0.0
german,19,3,exemplar_mismatch,r1_all_mutable,safe_router,A91,0.25,0.75,7.864287268253603,2.7594737979777952,0.5
german,19,3,exemplar_mismatch,r1_all_mutable,safe_router,A92,0.16666666666666666,0.8333333333333334,6.905074704253451,4.099728044277195,0.23333333333333334
german,19,3,exemplar_mismatch,r1_all_mutable,safe_router,A93,0.23076923076923078,0.7692307692307693,6.803602539970051,5.002464155843075,0.11538461538461539
german,19,3,exemplar_mismatch,r1_all_mutable,safe_router,A94,0.5714285714285714,0.42857142857142855,6.895663287686219,4.332216106289598,0.14285714285714285
german,19,3,exemplar_mismatch,r1_all_mutable,utility_router,A91,1.0,0.0,8.707371219912547,3.337102497968549,0.5
german,19,3,exemplar_mismatch,r1_all_mutable,utility_router,A92,1.0,0.0,10.517927808586792,6.723736418674364,0.23333333333333334
german,19,3,exemplar_mismatch,r1_all_mutable,utility_router,A93,1.0,0.0,10.288748684893278,7.5052673287483085,0.11538461538461539
german,19,3,exemplar_mismatch,r1_all_mutable,utility_router,A94,1.0,0.0,8.627755202998657,5.544069064768644,0.14285714285714285
german,19,3,exemplar_mismatch,r1_all_mutable,utility_router_guarded,A91,1.0,0.0,8.707371219912547,3.337102497968549,0.5
german,19,3,exemplar_mismatch,r1_all_mutable,utility_router_guarded,A92,1.0,0.0,10.517927808586792,6.723736418674364,0.23333333333333334
german,19,3,exemplar_mismatch,r1_all_mutable,utility_router_guarded,A93,1.0,0.0,10.288748684893278,7.5052673287483085,0.11538461538461539
german,19,3,exemplar_mismatch,r1_all_mutable,utility_router_guarded,A94,1.0,0.0,8.627755202998657,5.544069064768644,0.14285714285714285
german,19,3,exemplar_mismatch,r1_all_mutable,utility_router_no_geometry,A91,1.0,0.0,8.707371219912547,3.337102497968549,0.5
german,19,3,exemplar_mismatch,r1_all_mutable,utility_router_no_geometry,A92,1.0,0.0,10.517927808586792,6.723736418674364,0.23333333333333334
german,19,3,exemplar_mismatch,r1_all_mutable,utility_router_no_geometry,A93,1.0,0.0,10.288748684893278,7.5052673287483085,0.11538461538461539
german,19,3,exemplar_mismatch,r1_all_mutable,utility_router_no_geometry,A94,1.0,0.0,8.627755202998657,5.544069064768644,0.14285714285714285
german,19,3,exemplar_mismatch,r1_all_mutable,utility_router_no_shift,A91,1.0,0.0,8.707371219912547,3.337102497968549,0.5
german,19,3,exemplar_mismatch,r1_all_mutable,utility_router_no_shift,A92,1.0,0.0,10.517927808586792,6.723736418674364,0.23333333333333334
german,19,3,exemplar_mismatch,r1_all_mutable,utility_router_no_shift,A93,1.0,0.0,10.288748684893278,7.5052673287483085,0.11538461538461539
german,19,3,exemplar_mismatch,r1_all_mutable,utility_router_no_shift,A94,1.0,0.0,8.627755202998657,5.544069064768644,0.14285714285714285
german,19,3,exemplar_mismatch,r2_realistic,fixed_blend,A91,1.0,0.0,8.450937022845299,2.885153312037546,0.5
german,19,3,exemplar_mismatch,r2_realistic,fixed_blend,A92,1.0,0.0,10.739932599785014,5.348114869791916,0.4666666666666667
german,19,3,exemplar_mismatch,r2_realistic,fixed_blend,A93,1.0,0.0,10.596704959510229,5.4107103127399245,0.38461538461538464
german,19,3,exemplar_mismatch,r2_realistic,fixed_blend,A94,1.0,0.0,8.49968636486253,3.7029185261562634,0.42857142857142855
german,19,3,exemplar_mismatch,r2_realistic,fixed_blend_no_repair,A91,1.0,0.0,8.450937022845299,2.885153312037546,0.5
german,19,3,exemplar_mismatch,r2_realistic,fixed_blend_no_repair,A92,1.0,0.0,10.739932599785014,5.348114869791916,0.4666666666666667
german,19,3,exemplar_mismatch,r2_realistic,fixed_blend_no_repair,A93,1.0,0.0,10.596704959510229,5.4107103127399245,0.38461538461538464
german,19,3,exemplar_mismatch,r2_realistic,fixed_blend_no_repair,A94,1.0,0.0,8.49968636486253,3.7029185261562634,0.42857142857142855
german,19,3,exemplar_mismatch,r2_realistic,knn_mean_k5,A91,1.0,0.0,8.257210988189081,2.6938772878020227,
german,19,3,exemplar_mismatch,r2_realistic,knn_mean_k5,A92,1.0,0.0,10.879656741723826,5.513947362482124,
german,19,3,exemplar_mismatch,r2_realistic,knn_mean_k5,A93,1.0,0.0,11.490355986300369,6.3792201638424935,
german,19,3,exemplar_mismatch,r2_realistic,knn_mean_k5,A94,1.0,0.0,8.343096325839065,3.5626871666845505,
german,19,3,exemplar_mismatch,r2_realistic,learned_alpha,A91,0.5,0.0,1.0857242510529805,495.19948193683626,0.5
german,19,3,exemplar_mismatch,r2_realistic,learned_alpha,A92,0.5333333333333333,0.0,1.0043374265400922,461.8963434671804,0.5333333333333333
german,19,3,exemplar_mismatch,r2_realistic,learned_alpha,A93,0.6153846153846154,0.0,0.9823218882418211,380.0500834263718,0.6153846153846154
german,19,3,exemplar_mismatch,r2_realistic,learned_alpha,A94,0.5714285714285714,0.0,0.5888623321227533,424.0629169668153,0.5714285714285714
german,19,3,exemplar_mismatch,r2_realistic,learned_router,A91,1.0,0.0,5.72527808358862,0.0,1.0
german,19,3,exemplar_mismatch,r2_realistic,learned_router,A92,1.0,0.0,8.64395364754006,3.1487871529238802,0.7
german,19,3,exemplar_mismatch,r2_realistic,learned_router,A93,1.0,0.0,7.861538638919208,2.5532007524576086,0.6923076923076923
german,19,3,exemplar_mismatch,r2_realistic,learned_router,A94,1.0,0.0,7.527499696393894,2.678027704951183,0.5714285714285714
german,19,3,exemplar_mismatch,r2_realistic,learned_router_no_geometry,A91,1.0,0.0,7.208259247269741,1.5746637454489882,0.75
german,19,3,exemplar_mismatch,r2_realistic,learned_router_no_geometry,A92,0.6666666666666666,0.0,5.408830706172576,333.1157570069821,0.43333333333333335
german,19,3,exemplar_mismatch,r2_realistic,learned_router_no_geometry,A93,0.7307692307692307,0.0,4.948659081262534,268.747655629724,0.38461538461538464
german,19,3,exemplar_mismatch,r2_realistic,learned_router_no_geometry,A94,0.7142857142857143,0.0,5.084231355044387,285.85790016893094,0.14285714285714285
german,19,3,exemplar_mismatch,r2_realistic,learned_router_no_shift,A91,1.0,0.0,5.72527808358862,0.0,1.0
german,19,3,exemplar_mismatch,r2_realistic,learned_router_no_shift,A92,1.0,0.0,8.64395364754006,3.1487871529238802,0.7
german,19,3,exemplar_mismatch,r2_realistic,learned_router_no_shift,A93,1.0,0.0,7.861538638919208,2.5532007524576086,0.6923076923076923
german,19,3,exemplar_mismatch,r2_realistic,learned_router_no_shift,A94,1.0,0.0,7.527499696393894,2.678027704951183,0.5714285714285714
german,19,3,exemplar_mismatch,r2_realistic,nn_positive_train,A91,1.0,0.0,9.107707889613524,3.5398298629926805,
german,19,3,exemplar_mismatch,r2_realistic,nn_positive_train,A92,1.0,0.0,11.277810334730912,5.876852522837771,
