dataset,seed,depth,setting,constraint,method,n_subgroups,valid_gap,cost_l1_gap,regret_gap,route_accuracy_gap
german,13,3,in_domain,r1_all_mutable,learned_router_no_shift,4,0.0,0.22653468377521535,0.0,0.0
german,13,3,in_domain,r1_all_mutable,nn_positive_train,4,0.0,2.265346837752153,2.0474179222095064,
german,13,3,in_domain,r1_all_mutable,projection_only,4,0.0,0.0,0.3435985043282699,0.0
german,13,3,in_domain,r1_all_mutable,rule_router,4,0.0,0.0,0.3435985043282699,0.0
german,13,3,in_domain,r1_all_mutable,safe_router,4,0.021739130434782594,0.22653468377521535,0.007216605217964281,0.0
german,13,3,in_domain,r1_all_mutable,utility_router,4,0.0,0.22653468377521535,0.0,0.0
german,13,3,in_domain,r1_all_mutable,utility_router_guarded,4,0.0,0.22653468377521535,0.0,0.0
german,13,3,in_domain,r1_all_mutable,utility_router_no_geometry,4,0.0,0.22653468377521535,0.0,0.0
german,13,3,in_domain,r1_all_mutable,utility_router_no_shift,4,0.0,0.22653468377521535,0.0,0.0
german,13,3,in_domain,r2_realistic,fixed_blend,4,0.0,0.0,0.0,0.0
german,13,3,in_domain,r2_realistic,fixed_blend_no_repair,4,0.0,0.0,0.0,0.0
german,13,3,in_domain,r2_realistic,knn_mean_k5,4,0.0,2.562077475472595,2.6458037782411816,
german,13,3,in_domain,r2_realistic,learned_alpha,4,0.0,0.0,0.0,0.0
german,13,3,in_domain,r2_realistic,learned_router,4,0.0,0.0,0.0,0.0
german,13,3,in_domain,r2_realistic,learned_router_no_geometry,4,0.0,0.0,0.0,0.0
german,13,3,in_domain,r2_realistic,learned_router_no_shift,4,0.0,0.0,0.0,0.0
german,13,3,in_domain,r2_realistic,nn_positive_train,4,0.0,1.2700915795585104,1.3184366388022788,
german,13,3,in_domain,r2_realistic,projection_only,4,0.0,0.0,0.0,0.0
german,13,3,in_domain,r2_realistic,rule_router,4,0.0,0.0,0.0,0.0
german,13,3,in_domain,r2_realistic,safe_router,4,0.0,0.0,0.0,0.0
german,13,3,in_domain,r2_realistic,utility_router,4,0.0,0.0,0.0,0.0
german,13,3,in_domain,r2_realistic,utility_router_guarded,4,0.0,0.0,0.0,0.0
german,13,3,in_domain,r2_realistic,utility_router_no_geometry,4,0.0,0.0,0.0,0.0
german,13,3,in_domain,r2_realistic,utility_router_no_shift,4,0.0,0.0,0.0,0.0
german,19,3,covariate_shift,r1_all_mutable,fixed_blend,4,0.2857142857142857,0.21370168184056304,1.5302352461940005,0.13157894736842105
german,19,3,covariate_shift,r1_all_mutable,fixed_blend_no_repair,4,0.2857142857142857,0.21370168184056304,1.5302352461940005,0.13157894736842105
german,19,3,covariate_shift,r1_all_mutable,knn_mean_k5,4,0.0,0.48470685023867155,285.10557113164333,
german,19,3,covariate_shift,r1_all_mutable,learned_alpha,4,0.2857142857142857,0.3193859412411748,130.8002993668826,0.2857142857142857
german,19,3,covariate_shift,r1_all_mutable,learned_router,4,0.2857142857142857,1.860667830170371,1.8935141505997608,0.2857142857142857
german,19,3,covariate_shift,r1_all_mutable,learned_router_no_geometry,4,0.2857142857142857,1.860667830170371,1.8935141505997608,0.2857142857142857
german,19,3,covariate_shift,r1_all_mutable,learned_router_no_shift,4,0.2857142857142857,1.860667830170371,1.8935141505997608,0.2857142857142857
german,19,3,covariate_shift,r1_all_mutable,nn_positive_train,4,0.0,0.2708685165470168,285.1584934801787,
german,19,3,covariate_shift,r1_all_mutable,projection_only,4,0.0,0.021902355442404042,285.3200029831456,0.2857142857142857
german,19,3,covariate_shift,r1_all_mutable,rule_router,4,0.0,0.021902355442404042,285.3200029831456,0.2857142857142857
german,19,3,covariate_shift,r1_all_mutable,safe_router,4,0.3684210526315789,0.8471131105271672,285.4647056011538,0.2857142857142857
german,19,3,covariate_shift,r1_all_mutable,utility_router,4,0.2857142857142857,0.21370168184056304,1.5302352461940005,0.13157894736842105
german,19,3,covariate_shift,r1_all_mutable,utility_router_guarded,4,0.2857142857142857,0.21370168184056304,1.5302352461940005,0.13157894736842105
german,19,3,covariate_shift,r1_all_mutable,utility_router_no_geometry,4,0.2857142857142857,0.21370168184056304,1.5302352461940005,0.13157894736842105
german,19,3,covariate_shift,r1_all_mutable,utility_router_no_shift,4,0.2857142857142857,0.21370168184056304,1.5302352461940005,0.13157894736842105
german,19,3,covariate_shift,r2_realistic,fixed_blend,4,0.0,1.2456727707897546,4.400400066849319,0.3609022556390977
german,19,3,covariate_shift,r2_realistic,fixed_blend_no_repair,4,0.03125,1.2456727707897546,32.74852477345201,0.3609022556390977
german,19,3,covariate_shift,r2_realistic,knn_mean_k5,4,0.0,1.4760945137493096,4.0525677810929555,
german,19,3,covariate_shift,r2_realistic,learned_alpha,4,0.3609022556390978,0.17712667165690088,357.38515084588033,0.3609022556390978
german,19,3,covariate_shift,r2_realistic,learned_router,4,0.03125,2.50138756095604,31.727031560266518,0.3157894736842105
german,19,3,covariate_shift,r2_realistic,learned_router_no_geometry,4,0.048872180451127845,1.3359465934875399,46.92049213557161,0.32142857142857145
german,19,3,covariate_shift,r2_realistic,learned_router_no_shift,4,0.03125,2.50138756095604,31.727031560266518,0.3157894736842105
german,19,3,covariate_shift,r2_realistic,nn_positive_train,4,0.0,1.3424324995898687,4.712566596287049,
german,19,3,covariate_shift,r2_realistic,projection_only,4,0.35714285714285715,0.23292442674317848,356.0513650417181,0.35714285714285715
german,19,3,covariate_shift,r2_realistic,rule_router,4,0.35714285714285715,0.23292442674317848,356.0513650417181,0.35714285714285715
german,19,3,covariate_shift,r2_realistic,safe_router,4,0.2857142857142857,1.6011570133510036,2.2267577139719026,0.3157894736842105
german,19,3,covariate_shift,r2_realistic,utility_router,4,0.0,2.50138756095604,2.571690639585589,0.3157894736842105
german,19,3,covariate_shift,r2_realistic,utility_router_guarded,4,0.0,2.50138756095604,2.571690639585589,0.3157894736842105
german,19,3,covariate_shift,r2_realistic,utility_router_no_geometry,4,0.03125,0.584661711637386,31.435674616478202,0.28195488721804507
german,19,3,covariate_shift,r2_realistic,utility_router_no_shift,4,0.0,2.50138756095604,2.571690639585589,0.3157894736842105
german,19,3,exemplar_mismatch,r1_all_mutable,fixed_blend,4,0.0,1.8901726055881358,4.16816483077976,0.3846153846153846
german,19,3,exemplar_mismatch,r1_all_mutable,fixed_blend_no_repair,4,0.0,1.8901726055881358,4.16816483077976,0.3846153846153846
german,19,3,exemplar_mismatch,r1_all_mutable,knn_mean_k5,4,0.0,2.8488782762653777,4.925142966812498,
german,19,3,exemplar_mismatch,r1_all_mutable,learned_alpha,4,0.3846153846153846,0.3392503073868649,381.7507304401794,0.3846153846153846
german,19,3,exemplar_mismatch,r1_all_mutable,learned_router,4,0.0,1.8901726055881358,4.16816483077976,0.3846153846153846
german,19,3,exemplar_mismatch,r1_all_mutable,learned_router_no_geometry,4,0.0,1.8901726055881358,4.16816483077976,0.3846153846153846
german,19,3,exemplar_mismatch,r1_all_mutable,learned_router_no_shift,4,0.0,1.8901726055881358,4.16816483077976,0.3846153846153846
german,19,3,exemplar_mismatch,r1_all_mutable,nn_positive_train,4,0.0,2.47993250350855,4.676282532957725,
german,19,3,exemplar_mismatch,r1_all_mutable,projection_only,4,0.0,0.10012549952850475,2.56979409466544,0.0
german,19,3,exemplar_mismatch,r1_all_mutable,rule_router,4,0.0,0.10012549952850475,2.56979409466544,0.0
german,19,3,exemplar_mismatch,r1_all_mutable,safe_router,4,0.40476190476190477,1.0606847282835528,2.24299035786528,0.3846153846153846
german,19,3,exemplar_mismatch,r1_all_mutable,utility_router,4,0.0,1.8901726055881358,4.16816483077976,0.3846153846153846
german,19,3,exemplar_mismatch,r1_all_mutable,utility_router_guarded,4,0.0,1.8901726055881358,4.16816483077976,0.3846153846153846
german,19,3,exemplar_mismatch,r1_all_mutable,utility_router_no_geometry,4,0.0,1.8901726055881358,4.16816483077976,0.3846153846153846
german,19,3,exemplar_mismatch,r1_all_mutable,utility_router_no_shift,4,0.0,1.8901726055881358,4.16816483077976,0.3846153846153846
german,19,3,exemplar_mismatch,r2_realistic,fixed_blend,4,0.0,2.2889955769397154,2.5255570007023787,0.11538461538461536
german,19,3,exemplar_mismatch,r2_realistic,fixed_blend_no_repair,4,0.0,2.2889955769397154,2.5255570007023787,0.11538461538461536
german,19,3,exemplar_mismatch,r2_realistic,knn_mean_k5,4,0.0,3.233144998111287,3.6853428760404707,
german,19,3,exemplar_mismatch,r2_realistic,learned_alpha,4,0.11538461538461542,0.49686191893022724,115.14939851046444,0.11538461538461542
german,19,3,exemplar_mismatch,r2_realistic,learned_router,4,0.0,2.9186755639514406,3.1487871529238802,0.4285714285714286
german,19,3,exemplar_mismatch,r2_realistic,learned_router_no_geometry,4,0.33333333333333337,2.259600166007207,331.5410932615331,0.6071428571428572
german,19,3,exemplar_mismatch,r2_realistic,learned_router_no_shift,4,0.0,2.9186755639514406,3.1487871529238802,0.4285714285714286
german,19,3,exemplar_mismatch,r2_realistic,nn_positive_train,4,0.0,2.424776243954085,2.414397713414013,
german,19,3,exemplar_mismatch,r2_realistic,projection_only,4,0.35714285714285715,0.5011543702579159,357.40210399725174,0.35714285714285715
german,19,3,exemplar_mismatch,r2_realistic,rule_router,4,0.35714285714285715,0.5011543702579159,357.40210399725174,0.35714285714285715
german,19,3,exemplar_mismatch,r2_realistic,safe_router,4,0.43333333333333335,0.8300428656330565,2.009603060342362,0.4285714285714286
german,19,3,exemplar_mismatch,r2_realistic,utility_router,4,0.0,2.9186755639514406,3.1487871529238802,0.4285714285714286
german,19,3,exemplar_mismatch,r2_realistic,utility_router_guarded,4,0.0,2.9186755639514406,3.1487871529238802,0.4285714285714286
german,19,3,exemplar_mismatch,r2_realistic,utility_router_no_geometry,4,0.06666666666666665,2.14576793666493,68.1111698837017,0.11538461538461536
german,19,3,exemplar_mismatch,r2_realistic,utility_router_no_shift,4,0.0,2.9186755639514406,3.1487871529238802,0.4285714285714286
german,19,3,in_domain,r1_all_mutable,fixed_blend,4,0.038461538461538436,0.2632749294994152,0.33462862421862294,0.10714285714285715
german,19,3,in_domain,r1_all_mutable,fixed_blend_no_repair,4,0.038461538461538436,0.2632749294994152,0.33462862421862294,0.10714285714285715
german,19,3,in_domain,r1_all_mutable,knn_mean_k5,4,0.0,0.5073832283011068,38.8261942176657,
german,19,3,in_domain,r1_all_mutable,learned_alpha,4,0.12637362637362637,0.07188149442703096,106.86951276564002,0.12637362637362637
german,19,3,in_domain,r1_all_mutable,learned_router,4,0.038461538461538436,0.2632749294994152,0.33462862421862294,0.12637362637362637
german,19,3,in_domain,r1_all_mutable,learned_router_no_geometry,4,0.038461538461538436,0.2632749294994152,0.33462862421862294,0.12637362637362637
german,19,3,in_domain,r1_all_mutable,learned_router_no_shift,4,0.038461538461538436,0.2632749294994152,0.33462862421862294,0.12637362637362637
german,19,3,in_domain,r1_all_mutable,nn_positive_train,4,0.0,0.3882063989520237,38.50677889981068,
german,19,3,in_domain,r1_all_mutable,projection_only,4,0.0,0.10012549952850475,38.748093475268206,0.038461538461538464
german,19,3,in_domain,r1_all_mutable,rule_router,4,0.0,0.10012549952850475,38.748093475268206,0.038461538461538464
german,19,3,in_domain,r1_all_mutable,safe_router,4,0.3214285714285714,1.329794811704125,38.75797895185084,0.12637362637362637
german,19,3,in_domain,r1_all_mutable,utility_router,4,0.038461538461538436,0.2632749294994152,0.33462862421862294,0.10714285714285715
german,19,3,in_domain,r1_all_mutable,utility_router_guarded,4,0.038461538461538436,0.2632749294994152,0.33462862421862294,0.10714285714285715
german,19,3,in_domain,r1_all_mutable,utility_router_no_geometry,4,0.038461538461538436,0.2632749294994152,0.33462862421862294,0.10714285714285715
german,19,3,in_domain,r1_all_mutable,utility_router_no_shift,4,0.038461538461538436,0.2632749294994152,0.33462862421862294,0.10714285714285715
german,19,3,in_domain,r2_realistic,fixed_blend,4,0.0,1.0994908940607946,2.341621860278375,0.21666666666666667
german,19,3,in_domain,r2_realistic,fixed_blend_no_repair,4,0.0,1.0994908940607946,2.341621860278375,0.21666666666666667
german,19,3,in_domain,r2_realistic,knn_mean_k5,4,0.0,1.3495420791597574,2.705934807218768,
german,19,3,in_domain,r2_realistic,learned_alpha,4,0.21666666666666667,0.46230360377049284,214.6545271539118,0.21666666666666667
german,19,3,in_domain,r2_realistic,learned_router,4,0.0,1.3957216225998463,1.7270765900038039,0.19780219780219788
german,19,3,in_domain,r2_realistic,learned_router_no_geometry,4,0.4,3.985187360665646,393.8990655024772,0.35714285714285715
german,19,3,in_domain,r2_realistic,learned_router_no_shift,4,0.0,1.3957216225998463,1.7270765900038039,0.19780219780219788
german,19,3,in_domain,r2_realistic,nn_positive_train,4,0.0,1.2979084987022258,2.505822765345399,
german,19,3,in_domain,r2_realistic,projection_only,4,0.35714285714285715,0.5011543702579159,354.88577147787726,0.35714285714285715
german,19,3,in_domain,r2_realistic,rule_router,4,0.35714285714285715,0.5011543702579159,354.88577147787726,0.35714285714285715
german,19,3,in_domain,r2_realistic,safe_router,4,0.050000000000000044,1.5583779896382612,2.124273906195281,0.19780219780219788
german,19,3,in_domain,r2_realistic,utility_router,4,0.0,1.3957216225998463,1.4880863810009366,0.1785714285714286
german,19,3,in_domain,r2_realistic,utility_router_guarded,4,0.0,1.3957216225998463,1.4880863810009366,0.1785714285714286
german,19,3,in_domain,r2_realistic,utility_router_no_geometry,4,0.0,1.0994908940607946,2.7013738695393417,0.25
german,19,3,in_domain,r2_realistic,utility_router_no_shift,4,0.0,1.3957216225998463,1.4880863810009366,0.1785714285714286
