dataset,model_family,seed,depth,setting,constraint,method,n_subgroups,valid_gap,cost_l1_gap,regret_gap,route_accuracy_gap
adult,logistic,13,3,in_domain,r2_realistic,utility_router_guarded,2,0.26244343891402716,1.0168779940040928,39.5483119124349,0.10407239819004521
adult,logistic,13,3,in_domain,r2_realistic,utility_router_no_geometry,2,0.3755656108597285,0.946539203816108,73.49721629253494,0.2171945701357466
adult,logistic,13,3,in_domain,r2_realistic,utility_router_no_shift,2,0.3574660633484163,0.7259972206186855,55.172591998977225,0.14027149321266968
adult,rf,7,3,covariate_shift,r1_all_mutable,fixed_blend,2,0.2142857142857143,1.1428738031290306,1.543917877735358,0.42857142857142855
adult,rf,7,3,covariate_shift,r1_all_mutable,fixed_blend_no_repair,2,0.2142857142857143,1.1428738031290306,1.543917877735358,0.42857142857142855
adult,rf,7,3,covariate_shift,r1_all_mutable,knn_mean_k5,2,0.0,1.864571240656364,214.91773794226702,
adult,rf,7,3,covariate_shift,r1_all_mutable,learned_alpha,2,0.7142857142857143,1.2789034610647882,498.5256800832822,0.7142857142857143
adult,rf,7,3,covariate_shift,r1_all_mutable,learned_router,2,0.2142857142857143,1.1428738031290306,1.543917877735358,0.42857142857142855
adult,rf,7,3,covariate_shift,r1_all_mutable,learned_router_no_geometry,2,0.2142857142857143,0.1219432878291915,2.886368205770853,0.6428571428571428
adult,rf,7,3,covariate_shift,r1_all_mutable,learned_router_no_shift,2,0.2142857142857143,0.7513654925470155,1.9624652495371064,0.5
adult,rf,7,3,covariate_shift,r1_all_mutable,nn_positive_train,2,0.0,1.476212689886327,215.50067651422248,
adult,rf,7,3,covariate_shift,r1_all_mutable,projection_only,2,0.0,0.1428571428571429,216.95471201871328,0.21428571428571427
adult,rf,7,3,covariate_shift,r1_all_mutable,rule_router,2,0.0,0.1428571428571429,216.95471201871328,0.21428571428571427
adult,rf,7,3,covariate_shift,r1_all_mutable,safe_router,2,0.2142857142857143,1.2008528340868052,2.9023710204834234,0.6428571428571428
adult,rf,7,3,covariate_shift,r1_all_mutable,utility_router,2,0.2142857142857143,1.1428738031290306,1.543917877735358,0.42857142857142855
adult,rf,7,3,covariate_shift,r1_all_mutable,utility_router_guarded,2,0.2142857142857143,1.1428738031290306,1.543917877735358,0.42857142857142855
adult,rf,7,3,covariate_shift,r1_all_mutable,utility_router_no_geometry,2,0.2142857142857143,1.1428738031290306,1.543917877735358,0.42857142857142855
adult,rf,7,3,covariate_shift,r1_all_mutable,utility_router_no_shift,2,0.2142857142857143,1.1428738031290306,1.543917877735358,0.42857142857142855
adult,rf,7,3,covariate_shift,r2_realistic,fixed_blend,2,0.1428571428571429,0.6506962643666281,0.10325655296127101,0.14285714285714285
adult,rf,7,3,covariate_shift,r2_realistic,fixed_blend_no_repair,2,0.2857142857142857,0.7995244462973545,143.10388044878115,0.14285714285714285
