dataset,model_family,seed,depth,setting,constraint,method,valid,abstained,cost_l1,cost_l2,sparsity,plausibility,utility,regret,route_accuracy,runtime_sec,chosen_alpha,projection_route
adult,logistic,7,3,exemplar_mismatch,r2_realistic,utility_router,0.47368421052631576,0.0,2.9169562588983164,1.5206744180687222,3.0,2.2849533193490483,529.7254887304849,368.7890711561984,0.15789473684210525,0.00018854737036714427,0.6842105263157895,0.5789473684210527
adult,logistic,7,3,exemplar_mismatch,r2_realistic,utility_router_guarded,0.8421052631578947,0.0,5.119111698420206,2.208497825829491,5.368421052631579,2.1671579589834087,163.60734328700457,2.6709257127181374,0.2631578947368421,0.0002644421030326109,0.40789473684210525,0.21052631578947367
adult,logistic,7,3,exemplar_mismatch,r2_realistic,utility_router_no_geometry,0.47368421052631576,0.0,2.776090889408228,1.4839858312370133,2.8421052631578947,2.3149662735626895,529.5812305672847,368.6448129929983,0.21052631578947367,0.00018072631945343395,0.7236842105263158,0.631578947368421
adult,logistic,7,3,exemplar_mismatch,r2_realistic,utility_router_no_shift,0.47368421052631576,0.0,2.9169562588983164,1.5206744180687222,3.0,2.2849533193490483,529.7254887304849,368.7890711561984,0.15789473684210525,0.00018854737036714427,0.6842105263157895,0.5789473684210527
adult,logistic,7,3,in_domain,r1_all_mutable,fixed_blend,0.5517241379310345,0.0,4.839466077360817,1.8736111445254622,7.206896551724138,1.5193054029600552,453.70356878435655,3.143635327671888,0.1724137931034483,0.00010684136590310212,0.25,0.0
adult,logistic,7,3,in_domain,r1_all_mutable,fixed_blend_no_repair,0.5517241379310345,0.0,4.839466077360817,1.8736111445254622,7.206896551724138,1.5193054029600552,453.70356878435655,3.143635327671888,0.1724137931034483,1.2568968894152806e-05,0.25,0.0
adult,logistic,7,3,in_domain,r1_all_mutable,knn_mean_k5,1.0,0.0,7.158642351240477,2.3094025793352566,13.517241379310345,1.2942006712958598,8.028634520900374,-442.5312989357843,,9.275852413526896e-07,0.0,0.0
adult,logistic,7,3,in_domain,r1_all_mutable,learned_alpha,0.1724137931034483,0.0,1.7038562508064417,0.7773137464028955,7.206896551724138,2.0020924890554954,829.9507218483027,379.39078839161806,0.20689655172413793,0.00021659311083755615,0.7777818235292,0.0
adult,logistic,7,3,in_domain,r1_all_mutable,learned_router,0.5172413793103449,0.0,2.8183946601442242,1.2834088517380313,4.551724137931035,1.831538425327419,486.07933232049504,35.519398863810395,0.4827586206896552,6.30482621812101e-05,0.5086206896551724,0.3448275862068966
adult,logistic,7,3,in_domain,r1_all_mutable,learned_router_no_geometry,0.5172413793103449,0.0,2.8183946601442242,1.2834088517380313,4.551724137931035,1.831538425327419,486.07933232049504,35.519398863810395,0.4827586206896552,6.30482621812101e-05,0.5086206896551724,0.3448275862068966
adult,logistic,7,3,in_domain,r1_all_mutable,learned_router_no_shift,0.5517241379310345,0.0,3.317079906082973,1.3978896471118285,5.241379310344827,1.777871503448516,452.12169166608294,1.5617582093983369,0.4482758620689655,7.081377833824733e-05,0.45689655172413796,0.27586206896551724
