dataset,seed,depth,setting,constraint,method,n_subgroups,valid_gap,cost_l1_gap,regret_gap,route_accuracy_gap
bank,7,3,covariate_shift,r1_all_mutable,utility_router,3,0.0,0.02370749033406823,0.0,0.4
bank,7,3,covariate_shift,r1_all_mutable,utility_router_no_geometry,3,0.0,3.29911511424312,3.5061658453866267,0.5333333333333334
bank,7,3,covariate_shift,r1_all_mutable,utility_router_no_shift,3,0.0,0.02370749033406823,0.0,0.4
bank,7,3,covariate_shift,r2_realistic,fixed_blend,3,0.0,0.021713444621786718,0.0,0.4
bank,7,3,covariate_shift,r2_realistic,fixed_blend_no_repair,3,0.0,0.021713444621786718,0.0,0.4
bank,7,3,covariate_shift,r2_realistic,knn_mean_k5,3,0.0,1.3162453398434542,1.3265156186073117,
bank,7,3,covariate_shift,r2_realistic,learned_alpha,3,0.0,0.021713444621786718,0.0,0.4
bank,7,3,covariate_shift,r2_realistic,learned_router,3,0.0,0.021713444621786718,0.0,0.4
bank,7,3,covariate_shift,r2_realistic,learned_router_no_geometry,3,0.0,0.021713444621786718,0.0,0.4
bank,7,3,covariate_shift,r2_realistic,learned_router_no_shift,3,0.0,0.021713444621786718,0.0,0.4
bank,7,3,covariate_shift,r2_realistic,nn_positive_train,3,0.4,1.5833645313151354,398.7182914245718,
bank,7,3,covariate_shift,r2_realistic,projection_only,3,0.0,0.021713444621786718,0.0,0.4
bank,7,3,covariate_shift,r2_realistic,rule_router,3,0.0,0.021713444621786718,0.0,0.4
bank,7,3,covariate_shift,r2_realistic,safe_router,3,0.0,0.021713444621786718,0.0,0.4
bank,7,3,covariate_shift,r2_realistic,utility_router,3,0.0,0.021713444621786718,0.0,0.4
bank,7,3,covariate_shift,r2_realistic,utility_router_no_geometry,3,0.0,0.021713444621786718,0.0,0.4
bank,7,3,covariate_shift,r2_realistic,utility_router_no_shift,3,0.0,0.021713444621786718,0.0,0.4
bank,7,3,exemplar_mismatch,r1_all_mutable,fixed_blend,3,0.3571428571428571,2.091076334999028,1.501999199456419,0.06071428571428569
bank,7,3,exemplar_mismatch,r1_all_mutable,fixed_blend_no_repair,3,0.44999999999999996,1.1261103951229856,143.1104926687604,0.06071428571428569
bank,7,3,exemplar_mismatch,r1_all_mutable,knn_mean_k5,3,0.0,1.220527866162671,356.3744158589499,
bank,7,3,exemplar_mismatch,r1_all_mutable,learned_alpha,3,0.3392857142857143,1.0398097095485033,172.85567619856621,0.23214285714285715
bank,7,3,exemplar_mismatch,r1_all_mutable,learned_router,3,0.3571428571428571,1.6527112097117418,25.29044895734995,0.3214285714285714
bank,7,3,exemplar_mismatch,r1_all_mutable,learned_router_no_geometry,3,0.3392857142857143,1.2921039086786577,49.06325076588928,0.07500000000000001
bank,7,3,exemplar_mismatch,r1_all_mutable,learned_router_no_shift,3,0.3571428571428571,3.542246686666647,3.891770392412616,0.375
bank,7,3,exemplar_mismatch,r1_all_mutable,nn_positive_train,3,0.0,1.42176054798571,355.83968116831267,
bank,7,3,exemplar_mismatch,r1_all_mutable,projection_only,3,0.3392857142857143,0.025801801287488435,223.42035735062308,0.15000000000000002
bank,7,3,exemplar_mismatch,r1_all_mutable,rule_router,3,0.3392857142857143,0.025801801287488435,223.42035735062308,0.15000000000000002
bank,7,3,exemplar_mismatch,r1_all_mutable,safe_router,3,0.3571428571428571,2.6514840905810537,25.883102408841154,0.3214285714285714
bank,7,3,exemplar_mismatch,r1_all_mutable,utility_router,3,0.3571428571428571,2.6136993733621328,2.9102539839520682,0.25
bank,7,3,exemplar_mismatch,r1_all_mutable,utility_router_no_geometry,3,0.4107142857142857,3.135712175853309,57.04043442458732,0.4464285714285714
bank,7,3,exemplar_mismatch,r1_all_mutable,utility_router_no_shift,3,0.3571428571428571,2.6136993733621328,2.9102539839520682,0.25
bank,7,3,exemplar_mismatch,r2_realistic,fixed_blend,3,0.0,0.0717717051895358,0.0,0.15000000000000002
bank,7,3,exemplar_mismatch,r2_realistic,fixed_blend_no_repair,3,0.0,0.0717717051895358,0.0,0.15000000000000002
bank,7,3,exemplar_mismatch,r2_realistic,knn_mean_k5,3,0.0,1.6006000555351463,1.6156352452559792,
bank,7,3,exemplar_mismatch,r2_realistic,learned_alpha,3,0.0,0.0717717051895358,0.0,0.15000000000000002
bank,7,3,exemplar_mismatch,r2_realistic,learned_router,3,0.0,0.0717717051895358,0.0,0.15000000000000002
bank,7,3,exemplar_mismatch,r2_realistic,learned_router_no_geometry,3,0.0,0.0717717051895358,0.0,0.15000000000000002
bank,7,3,exemplar_mismatch,r2_realistic,learned_router_no_shift,3,0.0,0.0717717051895358,0.0,0.15000000000000002
bank,7,3,exemplar_mismatch,r2_realistic,nn_positive_train,3,0.06071428571428572,1.1512429101978876,61.89405047439223,
bank,7,3,exemplar_mismatch,r2_realistic,projection_only,3,0.0,0.0717717051895358,0.0,0.15000000000000002
bank,7,3,exemplar_mismatch,r2_realistic,rule_router,3,0.0,0.0717717051895358,0.0,0.15000000000000002
bank,7,3,exemplar_mismatch,r2_realistic,safe_router,3,0.025000000000000022,0.07362568107290846,0.01012960773600754,0.15000000000000002
bank,7,3,exemplar_mismatch,r2_realistic,utility_router,3,0.0,0.0717717051895358,0.0,0.15000000000000002
bank,7,3,exemplar_mismatch,r2_realistic,utility_router_no_geometry,3,0.0,0.0717717051895358,0.0,0.15000000000000002
bank,7,3,exemplar_mismatch,r2_realistic,utility_router_no_shift,3,0.0,0.0717717051895358,0.0,0.15000000000000002
bank,7,3,in_domain,r1_all_mutable,fixed_blend,3,0.4285714285714286,2.7889042309462866,3.1519693070572545,0.28214285714285714
bank,7,3,in_domain,r1_all_mutable,fixed_blend_no_repair,3,0.4107142857142857,2.934869566120502,140.87133773847992,0.28214285714285714
bank,7,3,in_domain,r1_all_mutable,knn_mean_k5,3,0.0,3.2002776661790975,425.04613052081345,
bank,7,3,in_domain,r1_all_mutable,learned_alpha,3,0.3392857142857143,1.032176175947781,113.73031776840587,0.375
bank,7,3,in_domain,r1_all_mutable,learned_router,3,0.4285714285714286,3.212231617545091,25.720835075802437,0.4642857142857143
bank,7,3,in_domain,r1_all_mutable,learned_router_no_geometry,3,0.3392857142857143,2.9402602836163783,85.97078348358565,0.275
bank,7,3,in_domain,r1_all_mutable,learned_router_no_shift,3,0.5535714285714286,3.6344483594665125,129.0505339559505,0.7142857142857143
bank,7,3,in_domain,r1_all_mutable,nn_positive_train,3,0.0,3.8643457285915233,424.3667144542555,
bank,7,3,in_domain,r1_all_mutable,projection_only,3,0.3392857142857143,0.025801801287488435,89.0504062581004,0.25
bank,7,3,in_domain,r1_all_mutable,rule_router,3,0.3392857142857143,0.025801801287488435,89.0504062581004,0.25
bank,7,3,in_domain,r1_all_mutable,safe_router,3,0.4285714285714286,0.2088819155410997,25.012981938941046,0.4642857142857143
bank,7,3,in_domain,r1_all_mutable,utility_router,3,0.4285714285714286,2.8921363380629783,3.267935404095295,0.3928571428571429
bank,7,3,in_domain,r1_all_mutable,utility_router_no_geometry,3,0.4107142857142857,3.453011746266074,115.8355183135782,0.275
bank,7,3,in_domain,r1_all_mutable,utility_router_no_shift,3,0.4285714285714286,2.8921363380629783,3.267935404095295,0.3928571428571429
bank,7,3,in_domain,r2_realistic,fixed_blend,3,0.0,0.0717717051895358,0.0,0.32142857142857145
bank,7,3,in_domain,r2_realistic,fixed_blend_no_repair,3,0.0,0.0717717051895358,0.0,0.32142857142857145
bank,7,3,in_domain,r2_realistic,knn_mean_k5,3,0.0,2.1558906462498664,2.248299019094178,
bank,7,3,in_domain,r2_realistic,learned_alpha,3,0.0,0.0717717051895358,0.0,0.32142857142857145
bank,7,3,in_domain,r2_realistic,learned_router,3,0.0,0.0717717051895358,0.0,0.32142857142857145
bank,7,3,in_domain,r2_realistic,learned_router_no_geometry,3,0.0,0.0717717051895358,0.0,0.32142857142857145
bank,7,3,in_domain,r2_realistic,learned_router_no_shift,3,0.0,0.0717717051895358,0.0,0.32142857142857145
bank,7,3,in_domain,r2_realistic,nn_positive_train,3,0.25,2.555507697203725,247.37089406261418,
bank,7,3,in_domain,r2_realistic,projection_only,3,0.0,0.0717717051895358,0.0,0.32142857142857145
bank,7,3,in_domain,r2_realistic,rule_router,3,0.0,0.0717717051895358,0.0,0.32142857142857145
bank,7,3,in_domain,r2_realistic,safe_router,3,0.025000000000000022,0.07362568107290846,0.01012960773600754,0.32142857142857145
bank,7,3,in_domain,r2_realistic,utility_router,3,0.0,0.0717717051895358,0.0,0.32142857142857145
bank,7,3,in_domain,r2_realistic,utility_router_no_geometry,3,0.0,0.0717717051895358,0.0,0.32142857142857145
bank,7,3,in_domain,r2_realistic,utility_router_no_shift,3,0.0,0.0717717051895358,0.0,0.32142857142857145
bank,7,4,covariate_shift,r1_all_mutable,fixed_blend,3,0.0,2.7954131938226423,2.9261868573543484,0.26666666666666666
bank,7,4,covariate_shift,r1_all_mutable,fixed_blend_no_repair,3,0.2666666666666667,1.6696574258334405,266.23217307316247,0.26666666666666666
bank,7,4,covariate_shift,r1_all_mutable,knn_mean_k5,3,0.0,2.4563465555046218,2.569609800878167,
bank,7,4,covariate_shift,r1_all_mutable,learned_alpha,3,0.0,0.025921058075488168,0.15347771463579565,0.4
bank,7,4,covariate_shift,r1_all_mutable,learned_router,3,0.0,0.02370749033406823,0.0,0.4
bank,7,4,covariate_shift,r1_all_mutable,learned_router_no_geometry,3,0.0,3.4098471032351765,3.618145321031058,0.0
bank,7,4,covariate_shift,r1_all_mutable,learned_router_no_shift,3,0.0,0.02370749033406823,0.0,0.4
bank,7,4,covariate_shift,r1_all_mutable,nn_positive_train,3,0.0,2.1758793070584765,2.250556516359656,
bank,7,4,covariate_shift,r1_all_mutable,projection_only,3,0.0,0.02370749033406823,0.0,0.4
bank,7,4,covariate_shift,r1_all_mutable,rule_router,3,0.0,0.02370749033406823,0.0,0.4
bank,7,4,covariate_shift,r1_all_mutable,safe_router,3,0.0,0.02370749033406823,0.0,0.4
bank,7,4,covariate_shift,r1_all_mutable,utility_router,3,0.0,0.02370749033406823,0.0,0.4
bank,7,4,covariate_shift,r1_all_mutable,utility_router_no_geometry,3,0.0,3.29911511424312,3.5061658453866267,0.5333333333333334
bank,7,4,covariate_shift,r1_all_mutable,utility_router_no_shift,3,0.0,0.02370749033406823,0.0,0.4
bank,7,4,covariate_shift,r2_realistic,fixed_blend,3,0.0,0.021713444621786718,0.0,0.4
bank,7,4,covariate_shift,r2_realistic,fixed_blend_no_repair,3,0.0,0.021713444621786718,0.0,0.4
bank,7,4,covariate_shift,r2_realistic,knn_mean_k5,3,0.0,1.3162453398434542,1.3265156186073117,
bank,7,4,covariate_shift,r2_realistic,learned_alpha,3,0.0,0.021713444621786718,0.0,0.4
bank,7,4,covariate_shift,r2_realistic,learned_router,3,0.0,0.021713444621786718,0.0,0.4
bank,7,4,covariate_shift,r2_realistic,learned_router_no_geometry,3,0.0,0.021713444621786718,0.0,0.4
bank,7,4,covariate_shift,r2_realistic,learned_router_no_shift,3,0.0,0.021713444621786718,0.0,0.4
bank,7,4,covariate_shift,r2_realistic,nn_positive_train,3,0.4,1.5833645313151354,398.7182914245718,
bank,7,4,covariate_shift,r2_realistic,projection_only,3,0.0,0.021713444621786718,0.0,0.4
bank,7,4,covariate_shift,r2_realistic,rule_router,3,0.0,0.021713444621786718,0.0,0.4
bank,7,4,covariate_shift,r2_realistic,safe_router,3,0.0,0.021713444621786718,0.0,0.4
bank,7,4,covariate_shift,r2_realistic,utility_router,3,0.0,0.021713444621786718,0.0,0.4
bank,7,4,covariate_shift,r2_realistic,utility_router_no_geometry,3,0.0,0.021713444621786718,0.0,0.4
bank,7,4,covariate_shift,r2_realistic,utility_router_no_shift,3,0.0,0.021713444621786718,0.0,0.4
bank,7,4,exemplar_mismatch,r1_all_mutable,fixed_blend,3,0.3571428571428571,2.091076334999028,1.501999199456419,0.06071428571428569
bank,7,4,exemplar_mismatch,r1_all_mutable,fixed_blend_no_repair,3,0.44999999999999996,1.1261103951229856,143.1104926687604,0.06071428571428569
bank,7,4,exemplar_mismatch,r1_all_mutable,knn_mean_k5,3,0.0,1.220527866162671,356.3744158589499,
bank,7,4,exemplar_mismatch,r1_all_mutable,learned_alpha,3,0.3392857142857143,1.0398097095485035,172.85567619856621,0.23214285714285715
bank,7,4,exemplar_mismatch,r1_all_mutable,learned_router,3,0.3571428571428571,1.6527112097117418,25.29044895734995,0.3214285714285714
bank,7,4,exemplar_mismatch,r1_all_mutable,learned_router_no_geometry,3,0.3392857142857143,1.2921039086786577,49.06325076588928,0.07500000000000001
bank,7,4,exemplar_mismatch,r1_all_mutable,learned_router_no_shift,3,0.3571428571428571,3.542246686666647,3.891770392412616,0.375
bank,7,4,exemplar_mismatch,r1_all_mutable,nn_positive_train,3,0.0,1.42176054798571,355.83968116831267,
bank,7,4,exemplar_mismatch,r1_all_mutable,projection_only,3,0.3392857142857143,0.025801801287488435,223.42035735062308,0.15000000000000002
bank,7,4,exemplar_mismatch,r1_all_mutable,rule_router,3,0.3392857142857143,0.025801801287488435,223.42035735062308,0.15000000000000002
bank,7,4,exemplar_mismatch,r1_all_mutable,safe_router,3,0.3571428571428571,2.6514840905810537,25.883102408841154,0.3214285714285714
bank,7,4,exemplar_mismatch,r1_all_mutable,utility_router,3,0.3571428571428571,2.6136993733621328,2.9102539839520682,0.25
bank,7,4,exemplar_mismatch,r1_all_mutable,utility_router_no_geometry,3,0.4107142857142857,3.135712175853309,57.04043442458732,0.4464285714285714
bank,7,4,exemplar_mismatch,r1_all_mutable,utility_router_no_shift,3,0.3571428571428571,2.6136993733621328,2.9102539839520682,0.25
bank,7,4,exemplar_mismatch,r2_realistic,fixed_blend,3,0.0,0.0717717051895358,0.0,0.15000000000000002
bank,7,4,exemplar_mismatch,r2_realistic,fixed_blend_no_repair,3,0.0,0.0717717051895358,0.0,0.15000000000000002
bank,7,4,exemplar_mismatch,r2_realistic,knn_mean_k5,3,0.0,1.6006000555351463,1.6156352452559792,
bank,7,4,exemplar_mismatch,r2_realistic,learned_alpha,3,0.0,0.0717717051895358,0.0,0.15000000000000002
bank,7,4,exemplar_mismatch,r2_realistic,learned_router,3,0.0,0.0717717051895358,0.0,0.15000000000000002
bank,7,4,exemplar_mismatch,r2_realistic,learned_router_no_geometry,3,0.0,0.0717717051895358,0.0,0.15000000000000002
bank,7,4,exemplar_mismatch,r2_realistic,learned_router_no_shift,3,0.0,0.0717717051895358,0.0,0.15000000000000002
bank,7,4,exemplar_mismatch,r2_realistic,nn_positive_train,3,0.06071428571428572,1.1512429101978876,61.89405047439223,
bank,7,4,exemplar_mismatch,r2_realistic,projection_only,3,0.0,0.0717717051895358,0.0,0.15000000000000002
bank,7,4,exemplar_mismatch,r2_realistic,rule_router,3,0.0,0.0717717051895358,0.0,0.15000000000000002
bank,7,4,exemplar_mismatch,r2_realistic,safe_router,3,0.025000000000000022,0.07362568107290846,0.01012960773600754,0.15000000000000002
bank,7,4,exemplar_mismatch,r2_realistic,utility_router,3,0.0,0.0717717051895358,0.0,0.15000000000000002
bank,7,4,exemplar_mismatch,r2_realistic,utility_router_no_geometry,3,0.0,0.0717717051895358,0.0,0.15000000000000002
bank,7,4,exemplar_mismatch,r2_realistic,utility_router_no_shift,3,0.0,0.0717717051895358,0.0,0.15000000000000002
bank,7,4,in_domain,r1_all_mutable,fixed_blend,3,0.4285714285714286,2.7889042309462866,3.1519693070572545,0.28214285714285714
bank,7,4,in_domain,r1_all_mutable,fixed_blend_no_repair,3,0.4107142857142857,2.934869566120502,140.87133773847992,0.28214285714285714
bank,7,4,in_domain,r1_all_mutable,knn_mean_k5,3,0.0,3.2002776661790975,425.04613052081345,
bank,7,4,in_domain,r1_all_mutable,learned_alpha,3,0.3392857142857143,1.032176175947781,113.73031776840587,0.375
bank,7,4,in_domain,r1_all_mutable,learned_router,3,0.4285714285714286,3.212231617545091,25.720835075802437,0.4642857142857143
bank,7,4,in_domain,r1_all_mutable,learned_router_no_geometry,3,0.3392857142857143,2.9402602836163783,85.97078348358565,0.275
bank,7,4,in_domain,r1_all_mutable,learned_router_no_shift,3,0.5535714285714286,3.6344483594665125,129.0505339559505,0.7142857142857143
bank,7,4,in_domain,r1_all_mutable,nn_positive_train,3,0.0,3.8643457285915233,424.3667144542555,
bank,7,4,in_domain,r1_all_mutable,projection_only,3,0.3392857142857143,0.025801801287488435,89.0504062581004,0.25
bank,7,4,in_domain,r1_all_mutable,rule_router,3,0.3392857142857143,0.025801801287488435,89.0504062581004,0.25
bank,7,4,in_domain,r1_all_mutable,safe_router,3,0.4285714285714286,0.2088819155410997,25.012981938941046,0.4642857142857143
bank,7,4,in_domain,r1_all_mutable,utility_router,3,0.4285714285714286,2.8921363380629783,3.267935404095295,0.3928571428571429
bank,7,4,in_domain,r1_all_mutable,utility_router_no_geometry,3,0.4107142857142857,3.453011746266074,115.8355183135782,0.275
bank,7,4,in_domain,r1_all_mutable,utility_router_no_shift,3,0.4285714285714286,2.8921363380629783,3.267935404095295,0.3928571428571429
bank,7,4,in_domain,r2_realistic,fixed_blend,3,0.0,0.0717717051895358,0.0,0.32142857142857145
bank,7,4,in_domain,r2_realistic,fixed_blend_no_repair,3,0.0,0.0717717051895358,0.0,0.32142857142857145
bank,7,4,in_domain,r2_realistic,knn_mean_k5,3,0.0,2.1558906462498664,2.248299019094178,
bank,7,4,in_domain,r2_realistic,learned_alpha,3,0.0,0.0717717051895358,0.0,0.32142857142857145
bank,7,4,in_domain,r2_realistic,learned_router,3,0.0,0.0717717051895358,0.0,0.32142857142857145
bank,7,4,in_domain,r2_realistic,learned_router_no_geometry,3,0.0,0.0717717051895358,0.0,0.32142857142857145
bank,7,4,in_domain,r2_realistic,learned_router_no_shift,3,0.0,0.0717717051895358,0.0,0.32142857142857145
bank,7,4,in_domain,r2_realistic,nn_positive_train,3,0.25,2.555507697203725,247.37089406261418,
bank,7,4,in_domain,r2_realistic,projection_only,3,0.0,0.0717717051895358,0.0,0.32142857142857145
bank,7,4,in_domain,r2_realistic,rule_router,3,0.0,0.0717717051895358,0.0,0.32142857142857145
bank,7,4,in_domain,r2_realistic,safe_router,3,0.025000000000000022,0.07362568107290846,0.01012960773600754,0.32142857142857145
bank,7,4,in_domain,r2_realistic,utility_router,3,0.0,0.0717717051895358,0.0,0.32142857142857145
bank,7,4,in_domain,r2_realistic,utility_router_no_geometry,3,0.0,0.0717717051895358,0.0,0.32142857142857145
bank,7,4,in_domain,r2_realistic,utility_router_no_shift,3,0.0,0.0717717051895358,0.0,0.32142857142857145
bank,7,5,covariate_shift,r1_all_mutable,fixed_blend,3,0.0,1.5369091022522783,1.5921901788423192,0.1333333333333333
bank,7,5,covariate_shift,r1_all_mutable,fixed_blend_no_repair,3,0.13333333333333341,1.5071130502389805,133.18934568491454,0.1333333333333333
bank,7,5,covariate_shift,r1_all_mutable,knn_mean_k5,3,0.0,2.2490500466574703,2.3191495143487924,
bank,7,5,covariate_shift,r1_all_mutable,learned_alpha,3,0.0,0.16277587975763097,0.39397596404209645,0.4166666666666667
bank,7,5,covariate_shift,r1_all_mutable,learned_router,3,0.08333333333333337,1.0846611057063082,83.94887948835299,0.4166666666666667
bank,7,5,covariate_shift,r1_all_mutable,learned_router_no_geometry,3,0.0,2.967202301492799,3.171138974049665,0.5
bank,7,5,covariate_shift,r1_all_mutable,learned_router_no_shift,3,0.08333333333333337,2.614984724373195,84.62897031008877,0.5
bank,7,5,covariate_shift,r1_all_mutable,nn_positive_train,3,0.0,1.9945979470010267,1.9746646805296821,
bank,7,5,covariate_shift,r1_all_mutable,projection_only,3,0.08333333333333337,0.022864235820553053,83.20997593131042,0.38333333333333336
bank,7,5,covariate_shift,r1_all_mutable,rule_router,3,0.08333333333333337,0.022864235820553053,83.20997593131042,0.38333333333333336
bank,7,5,covariate_shift,r1_all_mutable,safe_router,3,0.08333333333333337,1.0846611057063082,83.94887948835299,0.4166666666666667
bank,7,5,covariate_shift,r1_all_mutable,utility_router,3,0.0,3.739757884710116,3.9848068014214384,0.55
bank,7,5,covariate_shift,r1_all_mutable,utility_router_no_geometry,3,0.0,1.5369091022522783,1.5921901788423192,0.25
bank,7,5,covariate_shift,r1_all_mutable,utility_router_no_shift,3,0.0,1.5369091022522783,1.5921901788423192,0.1333333333333333
bank,7,5,covariate_shift,r2_realistic,fixed_blend,3,0.0,1.1944835644884813,1.2516656196480143,0.21666666666666667
bank,7,5,covariate_shift,r2_realistic,fixed_blend_no_repair,3,0.21666666666666667,1.7106777630847843,217.25877297680972,0.21666666666666667
bank,7,5,covariate_shift,r2_realistic,knn_mean_k5,3,0.0,2.4907396264681556,2.5126757149727985,
bank,7,5,covariate_shift,r2_realistic,learned_alpha,3,0.0,0.016619831250162476,0.08934295850337104,0.4166666666666667
bank,7,5,covariate_shift,r2_realistic,learned_router,3,0.08333333333333337,2.1881860704254157,83.6308285489993,0.5
bank,7,5,covariate_shift,r2_realistic,learned_router_no_geometry,3,0.08333333333333337,2.1881860704254157,83.6308285489993,0.5
bank,7,5,covariate_shift,r2_realistic,learned_router_no_shift,3,0.0,1.656404292441615,1.7030075705175303,0.5
bank,7,5,covariate_shift,r2_realistic,nn_positive_train,3,0.41666666666666663,1.7723706199843967,417.3210961806963,
bank,7,5,covariate_shift,r2_realistic,projection_only,3,0.08333333333333337,0.022864235820553053,83.31007568008846,0.38333333333333336
bank,7,5,covariate_shift,r2_realistic,rule_router,3,0.08333333333333337,0.022864235820553053,83.31007568008846,0.38333333333333336
bank,7,5,covariate_shift,r2_realistic,safe_router,3,0.55,0.1140192888982468,0.6208949988007796,0.5
bank,7,5,covariate_shift,r2_realistic,utility_router,3,0.0,2.0101464883725204,2.129261568290814,0.3
bank,7,5,covariate_shift,r2_realistic,utility_router_no_geometry,3,0.0,2.1881860704254157,2.3465086181539965,0.75
bank,7,5,covariate_shift,r2_realistic,utility_router_no_shift,3,0.0,1.1944835644884813,1.2516656196480143,0.08333333333333334
bank,7,5,exemplar_mismatch,r1_all_mutable,fixed_blend,3,0.1333333333333333,0.9536309029199561,1.194146336735085,0.20833333333333334
bank,7,5,exemplar_mismatch,r1_all_mutable,fixed_blend_no_repair,3,0.06666666666666676,1.1591000537691265,90.81980757511208,0.20833333333333334
bank,7,5,exemplar_mismatch,r1_all_mutable,knn_mean_k5,3,0.0,1.8328370292009373,132.33382934886902,
bank,7,5,exemplar_mismatch,r1_all_mutable,learned_alpha,3,0.30000000000000004,0.3311088487174295,273.63903114506047,0.26666666666666666
bank,7,5,exemplar_mismatch,r1_all_mutable,learned_router,3,0.16666666666666674,1.465648472863844,33.73945722104972,0.15000000000000002
bank,7,5,exemplar_mismatch,r1_all_mutable,learned_router_no_geometry,3,0.16666666666666674,0.5694901483287884,34.10316987376483,0.175
bank,7,5,exemplar_mismatch,r1_all_mutable,learned_router_no_shift,3,0.1333333333333333,0.47146333079081515,1.2683311951378777,0.175
bank,7,5,exemplar_mismatch,r1_all_mutable,nn_positive_train,3,0.0,1.5074862653245802,132.8434618117921,
bank,7,5,exemplar_mismatch,r1_all_mutable,projection_only,3,0.32499999999999996,0.014664257531053437,298.28623673436533,0.25
bank,7,5,exemplar_mismatch,r1_all_mutable,rule_router,3,0.32499999999999996,0.014664257531053437,298.28623673436533,0.25
bank,7,5,exemplar_mismatch,r1_all_mutable,safe_router,3,0.16666666666666674,1.8101459664479163,33.54331389716634,0.15000000000000002
bank,7,5,exemplar_mismatch,r1_all_mutable,utility_router,3,0.16666666666666674,1.9286686114241176,34.11097088946272,0.2
bank,7,5,exemplar_mismatch,r1_all_mutable,utility_router_no_geometry,3,0.1333333333333333,1.4830443112796505,0.6882268193188477,0.06666666666666665
bank,7,5,exemplar_mismatch,r1_all_mutable,utility_router_no_shift,3,0.1333333333333333,0.9536309029199561,1.194146336735085,0.275
bank,7,5,exemplar_mismatch,r2_realistic,fixed_blend,3,0.0,1.6651261113431368,1.2725816740623683,0.07500000000000001
bank,7,5,exemplar_mismatch,r2_realistic,fixed_blend_no_repair,3,0.20833333333333337,1.2155606684062317,208.14363653590578,0.07500000000000001
bank,7,5,exemplar_mismatch,r2_realistic,knn_mean_k5,3,0.0,1.2221092567976344,1.1036576272451315,
bank,7,5,exemplar_mismatch,r2_realistic,learned_alpha,3,0.25,0.05749666353729521,249.4798811841939,0.3333333333333333
bank,7,5,exemplar_mismatch,r2_realistic,learned_router,3,0.125,2.3081048038985297,126.26352447838134,0.13333333333333333
bank,7,5,exemplar_mismatch,r2_realistic,learned_router_no_geometry,3,0.125,2.3081048038985297,126.26352447838134,0.13333333333333333
bank,7,5,exemplar_mismatch,r2_realistic,learned_router_no_shift,3,0.21666666666666667,2.0113256884780557,217.87694470139797,0.1
bank,7,5,exemplar_mismatch,r2_realistic,nn_positive_train,3,0.17500000000000004,1.3621560195441225,174.1854784736069,
bank,7,5,exemplar_mismatch,r2_realistic,projection_only,3,0.275,0.04618332029403727,274.6184456705638,0.08333333333333331
bank,7,5,exemplar_mismatch,r2_realistic,rule_router,3,0.275,0.04618332029403727,274.6184456705638,0.08333333333333331
bank,7,5,exemplar_mismatch,r2_realistic,safe_router,3,0.44166666666666665,0.4696184276892708,0.4963212800430279,0.15
bank,7,5,exemplar_mismatch,r2_realistic,utility_router,3,0.0,2.0891644435807013,1.6121367584962485,0.275
bank,7,5,exemplar_mismatch,r2_realistic,utility_router_no_geometry,3,0.033333333333333326,2.6128210820529456,33.54365003228046,0.30000000000000004
bank,7,5,exemplar_mismatch,r2_realistic,utility_router_no_shift,3,0.0,1.4554470331451062,1.0520607736309362,0.4
bank,7,5,in_domain,r1_all_mutable,fixed_blend,3,0.2666666666666667,2.166413483732525,0.8265600968216629,0.20833333333333334
bank,7,5,in_domain,r1_all_mutable,fixed_blend_no_repair,3,0.3416666666666667,1.961920818969384,100.77251397438307,0.20833333333333334
bank,7,5,in_domain,r1_all_mutable,knn_mean_k5,3,0.0,3.001608695301834,265.2942558790778,
bank,7,5,in_domain,r1_all_mutable,learned_alpha,3,0.30000000000000004,0.36890344636463,306.50522360979517,0.35
bank,7,5,in_domain,r1_all_mutable,learned_router,3,0.30000000000000004,2.731404164964819,33.08223006501194,0.125
bank,7,5,in_domain,r1_all_mutable,learned_router_no_geometry,3,0.275,1.2016047199638882,249.4637206586267,0.35
bank,7,5,in_domain,r1_all_mutable,learned_router_no_shift,3,0.2666666666666667,2.052372536556491,0.3336114327469324,0.033333333333333326
bank,7,5,in_domain,r1_all_mutable,nn_positive_train,3,0.0,2.5867505318427995,265.281744392022,
bank,7,5,in_domain,r1_all_mutable,projection_only,3,0.32499999999999996,0.014664257531053437,364.8505459904736,0.44999999999999996
bank,7,5,in_domain,r1_all_mutable,rule_router,3,0.32499999999999996,0.014664257531053437,364.8505459904736,0.44999999999999996
bank,7,5,in_domain,r1_all_mutable,safe_router,3,0.30000000000000004,3.2994927424697877,32.4714154459217,0.125
bank,7,5,in_domain,r1_all_mutable,utility_router,3,0.30000000000000004,2.899255495494816,33.355657570471536,0.05833333333333335
bank,7,5,in_domain,r1_all_mutable,utility_router_no_geometry,3,0.2666666666666667,2.166413483732525,0.5455192038500027,0.275
bank,7,5,in_domain,r1_all_mutable,utility_router_no_shift,3,0.2666666666666667,2.166413483732525,0.5455192038500027,0.175
bank,7,5,in_domain,r2_realistic,fixed_blend,3,0.09999999999999998,2.4920801525220053,1.7437881086022409,0.1333333333333333
bank,7,5,in_domain,r2_realistic,fixed_blend_no_repair,3,0.33333333333333337,2.1351399546735035,299.7619659215595,0.1333333333333333
bank,7,5,in_domain,r2_realistic,knn_mean_k5,3,0.0,1.6733099171530643,100.86775291618888,
bank,7,5,in_domain,r2_realistic,learned_alpha,3,0.18333333333333335,0.4144282434239761,248.71559069508842,0.125
